numero_controle_pncp,srp,objeto_compra,codigo_modalidade,nome_modalidade,compra_judicial
46374500000194-1-008181/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-008174/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-008170/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-008169/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-006895/2025,False,Aquisição de Medicamentos para atender Ação Judicial,6,Pregão - Eletrônico,True
46374500000194-1-007924/2025,False,Aquisição de vitaminas em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007025/2025,False,Pedido de Aquisição de Medicamentos para atender demandas judiciais do Departamento Regional de Saúde de Franca-SP.,6,Pregão - Eletrônico,True
46374500000194-1-007360/2025,False,Aquisição de medicamentos diversos para atendimento de demandas judiciais,6,Pregão - Eletrônico,True
44215846000114-1-000275/2025,True,"Registro de preço para aquisição do medicamento extrato de cannabis sativa 79,14mg, destinado a atender Processo Judicial da Secretaria Municipal de Saúde, conforme especificações constantes do Anexo I deste Edital.",6,Pregão - Eletrônico,True
46374500000194-1-008376/2025,False,Aquisição de Medicamentos para Atendimento de Demanda Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-008374/2025,False,Aquisição de Medicamentos para Atendimento de Demanda Administrativa e Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-008373/2025,False,Aquisição de Medicamentos para Atendimento de Demanda Administrativa e Judicial com e sem Marca.,6,Pregão - Eletrônico,True
46634101000115-1-000360/2025,True,Registro de preços para possível aquisição de medicamentos para atendimento de mandados judiciais,6,Pregão - Eletrônico,True
45122942000180-1-000141/2025,True,REGISTRO DE PRECOS PARA AQUISICAO DE MEDICAMENTOS ORIUNDOS DE ORDEM JUDICIAL E ASSISTENCIA SOCIAL  PARA ATENDER AS DEMANDAS DA SECRETARIA DE SAUDE DO MUNICIPIO,6,Pregão - Eletrônico,True
45781176000166-1-000978/2025,True,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS PARA ATENDIMENTO DE MANDADOS JUDICIAIS,6,Pregão - Eletrônico,True
51816247000111-1-000537/2025,True,Registro de preços de medicamentos éticos para atendimento de ordens judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007110/2025,False,Aquisição de medicamentos para atender demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-008228/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-008186/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007474/2025,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007325/2025,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007484/2025,False,Aquisição de materiais para atender demandas judiciais.,6,Pregão - Eletrônico,True
44518371000135-1-000129/2025,True,"Registro de Preços para aquisição de medicamentos para doação e atendimento de
sentenças judiciais, pelo período de 12 (doze) meses",6,Pregão - Eletrônico,True
46374500000194-1-008047/2025,False,Aquisição de medicamento em atendimento a demanda judicial deste drs xv,6,Pregão - Eletrônico,True
13864377000130-1-001437/2025,True,REGISTRO de PREÇOS PARA O FORNECIMENTO DE AÇÃO JUDICIAL - LISDEXANFETAMINA E CARBAMAZEPINA E OUTROS.,6,Pregão - Eletrônico,True
08597121000174-1-000504/2025,True,Registro de preço para futura aquisição de medicamentos - demanda judicial. Protocolo nº 24.088.709-6,6,Pregão - Eletrônico,True
18682930000138-1-000113/2025,True,"REGISTRO DE PREÇO visando futura e eventual aquisição de medicamentos novos,
desertos e fracassados e para atendimento de ordens judiciais, conforme condições,
quantidades e exigências estabelecidas neste Edital e seus anexos.",6,Pregão - Eletrônico,True
10572022000180-1-000696/2025,False,"Fornecimento do medicamento CEMIPLIMABE visando atender do Núcleo de Ações Judiciais, vinculado à Secretaria Estadual de Saúde.",6,Pregão - Eletrônico,True
46374500000194-1-007898/2025,False,Aquisição de Medicamento para atender Mandado Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-008088/2025,False,Aquisição de Medicamento para atender Mandado Judicial.,6,Pregão - Eletrônico,True
01409580000138-1-002093/2025,False,"A solicitação refere-se à necessidade de aquisição de produtos medicamentos e /ou produtos para saúde , que foram concedidos nas apresentações e concentrações registradas na ANVISA prescritas nos receituários médicos presentes nos autos das ações judiciais.",6,Pregão - Eletrônico,True
46374500000194-1-007525/2025,False,Aquisição de medicamentos para atender demandas judicais,6,Pregão - Eletrônico,True
46374500000194-1-008158/2025,False,Aquisição de medicamentos para atender demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-007475/2025,False,Aquisição de medicamentos para atender demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-008976/2025,False,Aquisição de vitaminas em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-008987/2025,False,Aquisição de materiais em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
95780458000117-1-000036/2025,True,"[Portal de Compras Públicas] - A presente licitação tem por objetivo registrar preços com a finalidade de selecionar a proposta mais vantajosa para futuras e eventuais aquisições de medicamentos (cuja necessidade fora justificada pelo profissional da saúde, cujo fornecimento fora determinado judicialmente e aqueles constantes na lista REMUNE) destinados para o atendimento dos usuários da rede municipal de saúde de Sangão/SC, para serem fornecidos de forma parcelada, conforme as especificações mínimas constantes no edital, termo de referência e demais anexos.",6,Pregão - Eletrônico,True
46374500000194-1-007934/2025,False,Aquisição de medicamento em atendimento a determinação judicial de pacientes da região do DRS.XV,6,Pregão - Eletrônico,True
46374500000194-1-008478/2025,False,"Aquisição de compostos nutricionais, em atendimento às demandas judiciais.",6,Pregão - Eletrônico,True
46374500000194-1-011932/2025,False,Aquisição de medicamentos para atender Determinação Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-011933/2025,False,Aquisição de medicamento em atendimento a demanda judicial,6,Pregão - Eletrônico,True
46374500000194-1-008167/2025,False,Aquisição de Medicamentos para atender Determinação Judicial,6,Pregão - Eletrônico,True
46374500000194-1-007775/2025,False,Aquisição de medicamentos para atender Determinação Judicial,6,Pregão - Eletrônico,True
46374500000194-1-008400/2025,False,Aquisição de Medicamento para atender Mandado Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-008067/2025,False,Aquisição de Medicamento para atender Mandado Judicial - Canabidiol,6,Pregão - Eletrônico,True
46374500000194-1-007205/2025,False,Medicamentos Judicial Ampla,6,Pregão - Eletrônico,True
46374500000194-1-007204/2025,False,Medicamentos Judicial Ampla,6,Pregão - Eletrônico,True
46374500000194-1-007772/2025,False,Aquisição de Medicamentos para atender Determinação Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-007997/2025,False,Aquisição de medicamentos para atendimentos de ações judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008435/2025,False,Aquisição de Medicamentos para Atendimento de Demanda Administrativa e Judicial.,6,Pregão - Eletrônico,True
46522942000130-1-000253/2025,True,"Registro de preços para o fornecimento de medicamentos diversos, destinados à Secretaria da Saúde e atendimento a Mandado Judicial",6,Pregão - Eletrônico,True
46374500000194-1-008436/2025,False,Aquisição de Medicamentos para Atendimento de Demanda Administrativa e Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-007369/2025,False,Aquisição de medicamentos para atender Determinação Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-007991/2025,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008006/2025,False,"Aquisição de Materiais de Uso Técnico Hospitalar, para atender Determinação Judiciais.",6,Pregão - Eletrônico,True
46374500000194-1-007994/2025,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-008361/2025,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
13864377000130-1-001411/2025,True,REGISTRO de PREÇOS PARA O FORNECIMENTO DE AÇÃO JUDICIAL - MEDICAMENTOS MANIPULADOS,6,Pregão - Eletrônico,True
08715618000140-1-000081/2025,True,"Sistema de registro de preços para aquisição de medicamentos regulamentados pela portaria nº344/98, para atender a necessidade do município de joão pessoa destinados às unidades hospitalares, rede especializada (policlínicas e caps), samu, upas e demandas judiciais.",6,Pregão - Eletrônico,True
01409580000138-1-002137/2025,False,"A solicitação refere-se à necessidade de aquisição de produtos medicamentos de marca registrada, que foram concedidos nas apresentações e concentrações registradas na ANVISA prescritas nos receituários médicos presentes nos autos das ações judiciais.",6,Pregão - Eletrônico,True
45279635000108-1-000779/2025,True,"REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MATERIAIS FARMACOLÓGICOS DESTINADOS AO CUMPRIMENTO DE DETERMINAÇÕES JUDICIAIS, COM ENTREGAS PARCELADAS, POR UM PERÍODO DE 12 (DOZE) MESES.",6,Pregão - Eletrônico,True
24772246000140-1-000106/2025,False,PREGÃO ELETRÔNICO COM REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO DE MEDICAMENTOS DE MANDANDO JUDICIAL PARA ATENDER A DEMANDA DAS SECRETARIA DE SAUDE DO MUNICÍPIO DE LUCAS DO RIO VERDE-MT.,6,Pregão - Eletrônico,True
45370707000128-1-000125/2025,True,"FORMAÇÃO DE REGISTRO DE PREÇOS para aquisição de MEDICAMENTOS DE ORDEM JUDICIAL, em atendimento a Secretaria Municipal de Saúde, de acordo com as especificações do Anexo I do Edital.",6,Pregão - Eletrônico,True
46374500000194-1-007400/2025,False,Aquisição de medicamentos para atendimentos de ações judiciais,6,Pregão - Eletrônico,True
46374500000194-1-007401/2025,False,Aquisição de medicamentos para atendimentos de ações judiciciais.,6,Pregão - Eletrônico,True
46374500000194-1-007403/2025,False,Aquisição de medicamentos para atendimentos de ações judiciais,6,Pregão - Eletrônico,True
46374500000194-1-007488/2025,False,Aquisição de medicamentos para atendimentos de ações judiciais,6,Pregão - Eletrônico,True
46374500000194-1-007545/2025,False,Aquisição de itens de nutrição para atendimento de ações judiciais,6,Pregão - Eletrônico,True
46374500000194-1-008063/2025,False,Aquisição de medicamento para atendimentos de ações judiciais,6,Pregão - Eletrônico,True
46374500000194-1-008104/2025,False,Aquisição de medicamento para atendimentos de ações judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007381/2025,False,Aquisição de medicamentos para atendimento de ações judiciais,6,Pregão - Eletrônico,True
11661424000113-1-000038/2025,True,"ABERTURA DE PROCESSO ADMINISTRATIVO PARA LOTES EXCLUSIVOS PARA MICROEMPREENDEDOR INDIVIDUAL - MEI, MICROEMPRESA - ME E EMPRESA DE PEQUENO PORTE - EPP E AMPLA CONCORRÊNCIA PARA DEMAIS EMPRESAS PARA O FORNECIMENTO DE MEDICAMENTOS, CORRELATOS, INSUMOS, MATERIAIS MÉDICO-HOSPITALARES, E LABORATORIAIS PARA ATENDER A FARMÁCIA BÁSICA MUNICIPAL EM ITENS FRACASSADOS DO PREGÃO PRESENCIAL Nº 010/2025 E MANDADO JUDICIAL.",7,Pregão - Presencial,True
44573087000161-1-000350/2025,False,"AQUISIÇÃO, EM CARATER EMERGENCIAL, DE MEDICAMENTO (DIOSMINA 450MG + HESPERIDINA 50MG), VISANDO ATENDER AS DEMANDAS DA FARMÁCIA CENTRAL DO MUNICÍPIO E DETERMINAÇÕES JUDICIAIS, POR 90 (NOVENTA) DIAS, ENQUANTO AGUARDA NOVO PROCESSO LICITATÓRIO.",8,Dispensa,True
80673411000187-1-000323/2025,False,"Registro   de   preços   para   futura   e   eventual   Aquisição   de  Medicamentos, por Dispensa de Licitação, para atendimento da demanda de ordens judiciais, gerenciadas pela Gerência de Bens Judiciais – GEJUD, da Secretaria de Estado da Saúde de Santa Catarina –SES/SC.",8,Dispensa,True
17847641000189-1-000159/2025,False,"Contratação da empresa ""DSG FARMA DE BOTELHOS LTDA"", inscrita no CNPJ sob o nº 15.193.657/0001-90, para fornecimento das insulinas necessárias ao tratamento dos pacientes H.W.A.G. e D.M.C.G,  visando o atendimento das Demanda Judicial decorrente dos processos nº 5001777-68.2022.8.13.0084 e nº 5000399-14.2021.8.13.0084, em trâmite em Primeira Instância, junto à Vara Única da Comarca de Botelhos/MG",8,Dispensa,True
03517102000177-1-000225/2025,False,"CDS/SRI/SES-AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AÇÃO JUDICIAL
ESPÉCIE DOCUMENTAL - 4131",8,Dispensa,True
03517102000177-1-000226/2025,False,"CDS/SRI/SES-AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AÇÃO JUDICIAL
ESPÉCIE DOCUMENTAL - 4131",8,Dispensa,True
44935278000126-1-000210/2025,False,AQUISIÇÃO DE MEDICAMENTO PARA CUMPRIMENTO DO MANDADO JUDICIAL DO PACIENTE W.T.J .,8,Dispensa,True
11718406000120-1-000138/2025,False,[LICITANET] - AQUISIÇÃO DE MEDICAMENTOS DECORRENTE DE DECISÃO JUDICIAL PARA SECRETARIA MUNICIPAL DE SAÚDE.,8,Dispensa,True
46634598000171-1-000476/2025,False,"Aquisição de medicamentos para pacientes cadastrados na ssmp
compra direta 
ordem judicial",8,Dispensa,True
11718406000120-1-000146/2025,False,AQUISIÇÃO DE MEDICAMENTOS DECORRENTE DE DECISÃO JUDICIAL PARA SECRETARIA MUNICIPAL DE SAÚDE.,8,Dispensa,True
00733062000102-1-000425/2024,False,A aquisição dos medicamentos visando o cumprimento das ordens judiciais.,8,Dispensa,True
11718406000120-1-000147/2025,False,AQUISIÇÃO DE MEDICAMENTO DUPILUMABE 300MG DECORRENTE DE DECISÃO JUDICIAL PARA A SECRETARIA MUNICIPAL DE SAÚDE.,8,Dispensa,True
46374500000194-1-008427/2025,False,Aquisição de medicamentos - Demanda Judicial,8,Dispensa,True
46195079000154-1-000782/2025,False,AQUISIÇÃO DE 90 COMPRIMIDOS DE CITALOPRAM 40 MG - ATENDIMENTO DE ORDEM JUDICIAL,8,Dispensa,True
12092636000190-1-000105/2025,False,Aquisição de medicamentos para atendimento de acções judiciais impetradas contra o município de Palhoça/SC,8,Dispensa,True
03517102000177-1-000227/2025,False,"CDS/SRI/SES-AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AÇÃO JUDICIAL
ESPÉCIE DOCUMENTAL - 4131",8,Dispensa,True
46195079000154-1-000787/2025,False,AQUISIÇÃO DE 270 COMP DE LEVETIRACETAM 1000 MG - ATENDIMENTO DE ORDEM JUDICIAL,8,Dispensa,True
18116137000171-1-000167/2025,False,AQUISIÇÃO DE MEDICAMENTO POR ORDEM JUDICIAL.,8,Dispensa,True
22855142000173-1-000095/2025,False,"[LICITANET] - Aquisição de medicamentos e insumos de ordem judiciais, para atender as necessidades da Secretaria Municipal de Saúde.
",8,Dispensa,True
57252971000146-1-000025/2025,False,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS DE MARCA PARA ATENDER PACIENTE DE CONTINUIDADE COM DECISÃO JUDICIAL - PACIENTE L. V.,8,Dispensa,True
44763928000101-1-000365/2025,False,ACAO JUDICIAL - AQUISICAO DE MEDICAMENTO S,8,Dispensa,True
44763928000101-1-000366/2025,False,ACAO JUDICIAL - AQUISICAO DE MEDICAMENTO S,8,Dispensa,True
18140756000100-1-000125/2025,False,"[Publicenter] - AQUISIÇÃO DE MEDICAMENTOS DE REFERÊNCIA/GENÉRICOS E MATERIAIS DESCARTÁVEIS DE CONSUMO, A SEREM FORNECIDOS AOS PACIENTES JUDICIAIS ATENDIDOS PELA SECRETARIA MUNICIPAL DE SAÚDE DE ARAXÁ-MG, ATRAVÉS DA CÂMARA TÉCNICA EM SAÚDE.",8,Dispensa,True
03517102000177-1-000223/2025,False,"CDS/SRI/SES-AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AÇÃO JUDICIAL
ESPÉCIE DOCUMENTAL - 4131",8,Dispensa,True
